248.36,-250.41,500.73,509.09,0.45753,3.4606
165.88,-168.83,335.75,343.82,0.032245,8.1158
367.36,-369.73,738.73,747.37,0.65331,1.2004
359.73,-361.88,723.46,732.12,0.13404,2.2986
303.55,-305.67,611.11,619.59,0.78097,2.2515
160.02,-162.93,324.04,332.37,0.19091,8.6282
347.44,-351.24,698.87,707.31,0.8274,0.21617
251.39,-253.46,506.77,515.25,0.72303,3.3639
317.18,-319.28,638.36,646.86,0.5606,2.1002
321.53,-323.97,647.05,655.78,0.99383,2.3226
348.7,-350.94,701.41,709.98,0.45782,1.4963
382.66,-384.97,769.32,778.13,0.73645,1.3553
371.2,-373.48,746.41,755.13,0.69256,1.4143
213.23,-215.68,430.46,438.87,0.1314,6.1539
347.26,-349.77,698.52,707.01,0.59924,0.95338
305.79,-307.85,615.58,624.11,0.33619,2.7906
355.41,-357.49,714.81,723.69,0.67681,2.284
379.82,-381.95,763.64,772.46,0.63952,1.9603
244.64,-246.75,493.28,501.97,0.54225,4.2465
421.49,-424.7,846.99,855.84,0.9767,0.52064
333.26,-335.33,670.52,679.32,0.67309,2.531
257.31,-259.43,518.62,527.05,0.29153,4.1394
291.5,-293.59,586.99,595.67,0.30647,3.9178
361.39,-363.5,726.79,735.56,0.55311,2.0306
351.84,-353.91,707.67,716.46,0.4224,2.3504
309.95,-312.01,623.9,632.58,0.68575,2.7297
255.86,-258.05,515.72,524.28,0.30928,4.8346
183.22,-185.59,370.44,378.65,0.23682,5.972
298.21,-300.25,600.41,609.01,0.52772,2.7339
250.68,-252.81,505.37,513.83,0.32067,4.3273
254.77,-257.13,513.54,522.13,0.98976,3.264
333.72,-335.79,671.44,680.15,0.26424,2.6912
294.68,-296.72,593.36,601.9,0.45637,2.9793
368.42,-370.54,740.84,749.58,0.40256,2.0036
271.88,-273.98,547.76,556.28,0.30326,3.9737
408.98,-411.44,821.96,830.83,0.7797,1.084
363.34,-365.65,730.69,739.56,0.95122,1.8486
173.04,-176.13,350.08,358.1,0.0051346,7.8453
305.47,-307.53,614.94,623.72,0.68018,2.9148
382.48,-384.82,768.96,777.71,0.577,1.2473
416.56,-419.37,837.12,845.96,0.86348,0.69446
149.35,-152.61,302.71,310.91,0.073615,9.8016
99.593,-104,203.19,210.91,0.00017377,12.086
194.44,-196.68,392.88,401.38,0.52411,5.2928
213.84,-216.15,431.69,439.95,0.14261,5.26
407.8,-410.6,819.59,828.45,0.98943,0.97886
347.66,-350.19,699.33,708.05,0.99375,1.7656
334.04,-336.1,672.07,680.76,0.44323,2.4409
273.4,-275.49,550.8,559.42,0.4405,4.0906
324.54,-326.64,653.08,661.9,0.81286,2.6102
200.36,-202.8,404.73,413.17,0.25951,6.3803
433.46,-437.34,870.92,879.8,0.94348,0.21958
279.92,-281.99,563.85,572.67,0.67418,3.5824
202.9,-205.53,409.81,417.9,0.020185,6.1329
278.63,-280.72,561.25,569.58,0.19968,2.6588
334.16,-336.28,672.32,680.99,0.68918,2.0616
141.92,-145.34,287.83,295.72,0.0054238,9.4201
