"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimal","trialOfCond","optimalToChoose"
"voc075c",113,"bandits7030","bandit30","bandit70",6,1,0,0.43627,"bandit70","bandit30",2,0.67664,1,16,0.7,1.0676,1.0676,0.7,0.36765,1,38,0
"voc075c",114,"bandits9010","bandit10","bandit90",3,1,0,0.61553,"bandit10","bandit90",1,0.55882,0,3,0.94737,0.80146,0.80146,0.94737,-0.14591,-1,38,1
"voc075c",115,"bandits7030","bandit70","bandit30",0,1,0,0.47811,"bandit30","bandit70",2,0.42072,1,10,0.71429,0.47479,0.47479,0.71429,-0.2395,-1,39,1
"voc075c",116,"bandits9010","bandit10","bandit90",5,2,1,0.080307,"bandit90","bandit10",2,1.1012,0,0,0.94737,1,0.94737,1,-0.052632,-1,39,0
"voc075c",117,"bandits5050","bandit50a","bandit50b",1,1,0,0.41006,"bandit50a","bandit50b",1,0.61153,0,1,0.5,0.6,0.6,0.5,0.1,1,39,0
"voc075c",118,"bandits5050","bandit50b","bandit50a",5,1,0,0.17653,"bandit50b","bandit50a",1,0.00013019,1,15,0.5,0.9881,0.9881,0.5,0.4881,1,40,0
"voc075c",119,"bandits7030","bandit30","bandit70",5,1,0,0.025623,"bandit30","bandit70",1,0.13785,0,5,0.71429,0.99603,0.99603,0.71429,0.28175,1,40,0
"voc075c",120,"bandits9010","bandit90","bandit10",4,1,0,0.36277,"bandit90","bandit10",1,8.1345e-05,1,14,0.9,0.87632,0.87632,0.9,-0.023684,-1,40,1
"voc075c",121,"bandits7030","bandit70","bandit30",3,1,0,0.33115,"bandit70","bandit30",1,0.071372,1,13,0.71429,0.78872,0.78872,0.71429,0.074436,1,41,0
"voc075c",122,"bandits5050","bandit50b","bandit50a",6,1,0,0.123,"bandit50b","bandit50a",1,0.063782,0,6,0.52632,1.1013,1.1013,0.52632,0.57494,1,41,0
