subID,oneAlpha_oneBeta,oneAlpha_twoBeta,twoAlpha_oneBeta,twoAlpha_twoBeta,twoAlphaValenced_oneBeta,twoAlphaValenced_twoBeta,fourAlpha_oneBeta,fourAlpha_twoBeta,oneAlpha_oneBeta_agencyBonus,oneAlpha_twoBeta_agencyBonus,twoAlpha_oneBeta_agencyBonus,twoAlpha_twoBeta_agencyBonus,twoAlphaValenced_oneBeta_agencyBonus,twoAlphaValenced_twoBeta_agencyBonus,fourAlpha_oneBeta_agencyBonus,fourAlpha_twoBeta_agencyBonus
12199,707.671240666337,646.688288648472,697.528714175425,596.414094555159,708.633393386776,610.762344768262,694.646435697461,590.889072255803,401.462646507259,389.467267012758,362.793568066937,342.999618366182,343.772386083939,344.610302016313,331.315174881466,331.13075145709
12203,623.89786761604,625.437005348234,625.015393939677,626.61280840601,624.700971495188,626.466543758687,616.225757544808,618.114662421437,440.716849048037,443.106676655395,440.203194145144,442.373969649289,442.243814144309,446.381813684525,440.358724929689,442.609681792251
12212,515.723568091458,503.54647003521,495.046552762538,495.396735311205,517.09997722258,505.333104464828,405.568235263382,371.731017481251,329.2495991333,331.431444919974,330.897654459807,326.64008327796,304.472489408709,306.283389301109,307.969127102206,310.159713149955
12216,370.435129410335,367.115868818545,372.424802945085,369.10744523918,344.883743005621,343.379365730595,293.735172760921,295.357861440537,371.818346745678,367.724123987375,373.769445767102,369.647853392376,334.513420909943,336.293582948681,288.242761143596,290.023177182395
12217,600.412327210374,572.617806282845,602.312419481917,571.313330356103,601.450755614877,570.847138427627,567.684532972198,562.396467891115,504.222127696417,492.002012655027,495.440162537693,482.559701103471,505.311630783472,490.264482720088,478.087434399626,479.906863248813
12218,505.366031980499,505.498375782818,493.378059308001,481.392142898619,494.862703017032,475.805418018709,400.585397207785,387.037226240485,435.31359888669,421.400490914105,431.213065177697,414.606712358102,336.419871150188,338.132928746421,332.179724611391,331.105610979522
12219,513.53502485558,510.339279878721,470.245465751042,468.357913519767,515.6996153046,492.08347056767,360.660525013204,359.922441919895,429.391497419204,405.230822713225,418.952178644517,407.311624649992,378.565080373643,367.081395570481,313.445435549474,312.687528534018
12242,671.44273145922,632.5493825842,644.915260918809,625.46120199752,661.866827436504,591.421127478124,546.95289732995,542.038943680524,406.254078174789,383.51672210444,394.617990812283,377.824850876251,350.589199672848,343.92354997561,354.551630094771,346.004019638305
12250,593.355302371437,579.090099665257,581.369409393008,564.754278908463,594.797039451605,575.881512119841,564.560532632915,527.85746483176,396.213671378995,392.616062865316,396.565770348105,392.848196521213,392.686608808138,388.54185069758,393.858281001331,389.146331887711
12257,740.841229405765,671.434466510631,632.364145927618,580.567072335609,741.100084760102,658.95011419513,631.498370111675,584.97547275476,470.698266256555,471.704446483134,468.947313365945,470.06406416886,453.657938596236,454.686861255956,440.794710905426,432.673768357741
12258,547.7580666947,549.75081245828,474.073390040216,472.916656963483,549.611815237034,516.966849330939,434.687728541976,427.973701925703,365.092474249393,356.15489318173,362.271630444633,354.178002796075,305.552912892826,306.952395885756,305.685873572397,308.577618925991
12259,821.958424045078,815.044875567458,823.968656737342,817.023699294762,823.863687927283,817.038044521546,825.002377056883,820.937567334565,435.865502360076,438.105361261016,437.789239129381,440.025404134208,437.8302857943,440.042497434954,441.499048339198,443.697664644547
12263,730.685067645995,614.191126426903,714.51391090006,560.457185134992,719.454687055212,561.301496506563,615.510066069254,560.47111853032,253.423846929768,227.644795560188,180.345113500572,174.49218532273,178.340709556569,174.686065109662,171.365727289465,171.365845425937
12273,350.084289557399,325.366280976141,350.942473950166,322.707769335283,344.912713313439,325.969732928997,345.288234000236,318.508103549874,272.090302876923,274.031746281429,273.79035035035,275.609786304153,274.147894477022,272.515964459348,277.857627875072,273.910553657753
12274,614.940872315617,608.110605055239,615.504996500891,600.349368948639,608.921904534665,565.352527237777,498.825358807011,500.701794422522,327.192062949025,313.011881621184,316.743148924314,312.009932629364,285.566304290824,285.410750343722,284.603555384138,286.010009971072
12275,768.963227972737,743.970371032441,768.766591345394,735.462349005105,770.506792318111,745.971033702395,752.877001834873,736.895569455284,565.293146560339,560.492611084217,558.870000285181,551.737217040412,567.247298384806,562.321274830213,554.41062889848,551.531844210062
12276,837.123539842508,802.208310758563,838.469616670288,801.893619302502,839.014424101003,779.198481877295,831.500201952967,777.126665856026,492.010533463481,492.030782335935,493.087537068634,492.247110703937,474.283800613181,468.233675720775,469.971645996213,466.180292150806
12279,302.709622447415,292.772390708947,302.110470180562,291.030787062245,304.660923764632,294.691797958991,299.817891236688,239.780312764264,232.826861498746,234.069591037336,233.256844956796,233.952274133249,233.033878645263,232.431887021242,236.469260308582,229.666077448315
12281,203.186014672332,205.189641836811,205.354126067648,207.368173672808,205.34758249783,207.359840260958,209.659093824084,211.692516536896,205.316761720668,207.323725024061,207.512066024452,209.532752684011,207.507758314898,209.530242318077,211.871398980011,213.927131520592
12290,431.685884991466,425.39304490926,431.424396956554,425.534010239448,431.429598770457,424.309126863312,400.476013434869,400.202709735224,420.090956668939,412.77071316739,418.88079087526,412.430247414106,419.673653472938,412.031283954745,400.414308982562,398.240999233324
12307,819.592318443038,807.075757893846,821.558636301288,809.332897521304,821.77412219494,779.278880640398,824.311121315303,781.764373916186,453.538000190308,452.651267757885,454.536943356554,452.694029298944,426.185540111492,424.784061876827,426.842374315395,426.793220220288
12310,699.329557313695,646.549849517136,696.763748498193,638.774985575238,701.485131904514,555.249373379528,644.017973180794,559.279376882838,539.96610077168,486.147149789701,534.939774680463,492.007459760213,401.725907783803,379.942704054042,403.127016538948,382.835906829771
12315,672.070918386918,660.822904551943,650.269966203628,652.272770747998,674.002337817159,662.45232415278,637.583757009721,639.561401875964,490.440721705035,492.325431536464,491.97839186872,493.807041613824,488.470570442034,490.39983911824,486.469601255276,487.921897227373
12332,550.795539354077,510.197238589888,478.138611057121,477.70247119451,552.174219882441,492.380171057341,319.244410595101,316.581942612864,331.431822122298,303.503726372813,325.286838153649,305.500399967238,276.598954603525,277.296131996159,232.587648311192,228.759287983575
12339,653.076146736791,568.117575711038,651.674853359317,568.327079136053,649.0870933142,543.122107365158,588.053666066707,547.183443907614,303.953020330481,274.453896834233,305.242650413388,274.682028219937,275.238918769579,249.425040618917,272.261027915274,253.503573030749
12342,404.725242582034,402.240016207041,401.406749649951,401.099922496452,404.010222823695,393.330100442984,286.642189580007,279.220731424484,307.669838253486,299.346940219545,298.459552597817,289.793946885247,277.758848308237,275.089492909659,263.826871905095,264.758647392907
12349,870.922376678314,868.367344227483,872.919278555804,870.378564189674,873.052842869421,870.553232576245,876.959701148252,874.272046012736,480.797267894713,482.825623768681,481.596968118236,483.517611074048,482.827425385317,484.896774847062,484.624131310807,486.570164725101
12378,563.848913791527,503.813471074064,540.468475669254,495.119040304007,526.211049904879,493.801267668445,418.719848779116,420.463713340043,253.821759347008,225.97707101334,239.630584495864,221.101635212024,229.839378063508,210.794952098378,194.676749054985,196.668599804537
12383,409.809629083295,400.60231811887,411.688254623429,401.340145666804,406.687800306185,401.488928441869,410.042463677783,402.036466977687,370.627825485666,371.926041063021,372.25862744418,373.839738151276,368.675255599694,370.808059046097,369.973262372136,372.528391542762
12385,561.254663853456,560.160887844849,562.087581811728,561.618060722182,543.683031085884,543.227666760295,513.260229891166,514.948395951156,557.528099038456,550.218391776682,548.334456157932,546.452519830194,516.779539343851,517.296532957226,507.031185763521,509.002575780529
12402,672.322287053242,673.14071309171,664.861428285326,665.405695143998,674.32152509702,651.736427984173,657.64987266755,658.713086179889,553.35008912085,555.351259163194,547.730197759472,549.506915164418,529.27738725277,524.300361768168,533.348989638507,528.471417563548
12441,287.832019456192,290.338715548916,285.552426827052,288.175399215843,288.782744164419,283.155938617452,276.172441374936,263.787277627193,274.538375153856,278.466729916422,274.537698125371,277.801913325943,276.39606442515,274.316959692638,275.096095258946,263.002450698564
12553,695.994635650697,697.792946174194,696.06212230336,698.089563522507,697.887410200205,695.384833056876,689.381268579171,686.412034593283,671.354917611393,672.432132036021,672.080281677985,671.033066268808,670.009243060613,665.884091302521,661.135592417693,659.543193822498
12588,691.612020065411,678.196456817376,670.556416389777,670.789827197599,690.940389592458,659.719900459201,647.587200191408,649.25048576955,537.685317549945,528.407334838192,538.097205760773,529.829630743432,521.519040525593,517.887811908124,522.585556513292,514.734335829276
